"index";"Nom de l'opérateur";"Millésime des données";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Énergie concernée";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"ID";"OPERATEUR";"ANNEE";"IRIS_CODE";"IRIS_LIBELLE";"FILIERE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"6004C";"Les Martinets";"2020";"602820101";"Centre";"C";"R";668;1
"6004C";"Les Martinets";"2020";"602820101";"Centre";"C";"T";"secret";"secret"
"6004C";"Les Martinets";"2020";"604140101";"Martinets I";"C";"R";935;2
"6004C";"Les Martinets";"2020";"604140101";"Martinets I";"C";"T";"secret";"secret"
"6004C";"Les Martinets";"2020";"604140102";"Martinets II";"C";"R";267;1
"6004C";"Les Martinets";"2020";"604140102";"Martinets II";"C";"T";"secret";"secret"
"6004C";"Les Martinets";"2020";"604140201";"Bas de la Ville";"C";"R";"secret";"secret"
"6004C";"Les Martinets";"2020";"604140201";"Bas de la Ville";"C";"T";"secret";"secret"
"6004C";"Les Martinets";"2020";"604140501";"Secteur Agricole";"C";"R";935;2
"6004C";"Les Martinets";"2020";"604140501";"Secteur Agricole";"C";"T";"secret";"secret"
"6004C";"Les Martinets";"2020";"605890000";"Saint-Maximin (commune non irisée)";"C";"R";"secret";"secret"
"6004C";"Les Martinets";"2020";"605890000";"Saint-Maximin (commune non irisée)";"C";"T";"secret";"secret"
"6101C";"Perseigne";"2020";"610010302";"Perseigne Sud";"C";"R";3755.1;7
"6101C";"Perseigne";"2020";"610010302";"Perseigne Sud";"C";"T";1122.8;5
"6101C";"Perseigne";"2020";"610010303";"Perseigne Nord";"C";"R";3506;6
"6101C";"Perseigne";"2020";"610010303";"Perseigne Nord";"C";"T";651;5
"6101C";"Perseigne";"2020";"610010304";"Perseigne Haut Éclair";"C";"R";6375.2;8
"6102C";"Quartier Saint Sauveur";"2020";"611690301";"Saint-Sauveur";"C";"X";2815;5
"6102C";"Quartier Saint Sauveur";"2020";"611690302";"La Géroudière";"C";"X";7180;13
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060101";"Les Provinces";"C";"R";2928;6
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060101";"Les Provinces";"C";"T";2315;5
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060102";"Saint-Martin-Muselli-Centre Ville";"C";"R";3993;8
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060102";"Saint-Martin-Muselli-Centre Ville";"C";"T";3156;6
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060103";"Belle Étoile-2e DB-Coulandon";"C";"R";533;1
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060103";"Belle Étoile-2e DB-Coulandon";"C";"T";421;1
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060104";"Z.A. de la Briqueterie et de Beaulieu";"C";"R";266;1
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060104";"Z.A. de la Briqueterie et de Beaulieu";"C";"T";210;1
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060201";"Saint-Roch-Trois Croix-Gm";"C";"R";1065;2
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060201";"Saint-Roch-Trois Croix-Gm";"C";"T";842;2
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060202";"Saint-Michel";"C";"R";3461;7
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060202";"Saint-Michel";"C";"T";2736;5
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060203";"Vallée d'Auge";"C";"R";799;2
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060203";"Vallée d'Auge";"C";"T";632;1
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060204";"Moulins-Saint-Opportune";"C";"R";3461;7
"6103C";"Quartier Nord - Route de la Falaise";"2020";"610060204";"Moulins-Saint-Opportune";"C";"T";2736;5
"6203C";"Réseau de chaleur de Lens";"2020";"624980207";"Lens Nord-Est 7";"C";"R";10431;14
"6203C";"Réseau de chaleur de Lens";"2020";"624980207";"Lens Nord-Est 7";"C";"T";22167;29
"6204C";"Réseau de chaleur de Béthune";"2020";"621190101";"Centre Ville";"C";"R";1610;6
"6204C";"Réseau de chaleur de Béthune";"2020";"621190101";"Centre Ville";"C";"T";2223;8
"6204C";"Réseau de chaleur de Béthune";"2020";"621190103";"Beau Marais-Gare d'Eau-Espace Lafayette";"C";"R";804;3
"6204C";"Réseau de chaleur de Béthune";"2020";"621190103";"Beau Marais-Gare d'Eau-Espace Lafayette";"C";"T";1111;4
"6204C";"Réseau de chaleur de Béthune";"2020";"621190104";"Pierrette Jardin Public";"C";"R";302;1
"6204C";"Réseau de chaleur de Béthune";"2020";"621190104";"Pierrette Jardin Public";"C";"T";417;2
"6204C";"Réseau de chaleur de Béthune";"2020";"621190105";"Gare";"C";"R";1911;7
"6204C";"Réseau de chaleur de Béthune";"2020";"621190105";"Gare";"C";"T";2639;10
"6204C";"Réseau de chaleur de Béthune";"2020";"621190106";"Mont Liebaut";"C";"R";2716;10
"6204C";"Réseau de chaleur de Béthune";"2020";"621190106";"Mont Liebaut";"C";"T";3750;14
"6204C";"Réseau de chaleur de Béthune";"2020";"621190107";"Cheminots Huit Ter";"C";"R";2112;8
"6204C";"Réseau de chaleur de Béthune";"2020";"621190107";"Cheminots Huit Ter";"C";"T";2917;11
"6204C";"Réseau de chaleur de Béthune";"2020";"621190108";"Rue de Lille-Faubourg d'Arras";"C";"R";"secret";"secret"
"6204C";"Réseau de chaleur de Béthune";"2020";"621190108";"Rue de Lille-Faubourg d'Arras";"C";"T";"secret";"secret"
"6204C";"Réseau de chaleur de Béthune";"2020";"623500000";"Fouquières-lès-Béthune (commune non irisée)";"C";"R";603;2
"6204C";"Réseau de chaleur de Béthune";"2020";"623500000";"Fouquières-lès-Béthune (commune non irisée)";"C";"T";833;3
"6204C";"Réseau de chaleur de Béthune";"2020";"628480000";"Verquin (commune non irisée)";"C";"R";"secret";"secret"
"6204C";"Réseau de chaleur de Béthune";"2020";"628480000";"Verquin (commune non irisée)";"C";"T";"secret";"secret"
"6207C";"Réseau de Chaleur de Calais";"2020";"621930101";"Petit Courgain Mivoix";"C";"R";2644;4
"6207C";"Réseau de Chaleur de Calais";"2020";"621930101";"Petit Courgain Mivoix";"C";"T";2158;3
"6207C";"Réseau de Chaleur de Calais";"2020";"621930301";"Matisse Andrique";"C";"R";2114;3
"6207C";"Réseau de Chaleur de Calais";"2020";"621930301";"Matisse Andrique";"C";"T";1725;3
"6207C";"Réseau de Chaleur de Calais";"2020";"621930302";"Matisse Toulouse-Lautrec";"C";"R";4758;8
"6207C";"Réseau de Chaleur de Calais";"2020";"621930302";"Matisse Toulouse-Lautrec";"C";"T";3883;6
"6207C";"Réseau de Chaleur de Calais";"2020";"621930401";"Mouchotte";"C";"R";2644;4
"6207C";"Réseau de Chaleur de Calais";"2020";"621930401";"Mouchotte";"C";"T";2158;3
"6207C";"Réseau de Chaleur de Calais";"2020";"621930501";"Normandie-Niémen";"C";"R";2644;4
"6207C";"Réseau de Chaleur de Calais";"2020";"621930501";"Normandie-Niémen";"C";"T";2158;3
"6207C";"Réseau de Chaleur de Calais";"2020";"621930601";"Greuze";"C";"R";1587;3
"6207C";"Réseau de Chaleur de Calais";"2020";"621930601";"Greuze";"C";"T";1295;2
"6207C";"Réseau de Chaleur de Calais";"2020";"621930701";"Rodin";"C";"R";7931;13
"6207C";"Réseau de Chaleur de Calais";"2020";"621930701";"Rodin";"C";"T";6474;10
"6207C";"Réseau de Chaleur de Calais";"2020";"621930801";"Tournesol";"C";"R";3171;5
"6207C";"Réseau de Chaleur de Calais";"2020";"621930801";"Tournesol";"C";"T";2588;4
"6207C";"Réseau de Chaleur de Calais";"2020";"621931001";"Petit Pays Delaroche";"C";"R";1057;2
"6207C";"Réseau de Chaleur de Calais";"2020";"621931001";"Petit Pays Delaroche";"C";"T";863;1
"6207C";"Réseau de Chaleur de Calais";"2020";"621931201";"Beau Marais";"C";"R";1057;2
"6207C";"Réseau de Chaleur de Calais";"2020";"621931201";"Beau Marais";"C";"T";863;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620040101";"Vieil Achicourt";"C";"R";3323;5
"6210C";"Réseau de chaleur d'Arras";"2020";"620040101";"Vieil Achicourt";"C";"T";4422;6
"6210C";"Réseau de chaleur d'Arras";"2020";"620370000";"Anzin-Saint-Aubin (commune non irisée)";"C";"R";664;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620370000";"Anzin-Saint-Aubin (commune non irisée)";"C";"T";884;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620410101";"Blancs Monts Baudimont 1";"C";"R";1663;2
"6210C";"Réseau de chaleur d'Arras";"2020";"620410101";"Blancs Monts Baudimont 1";"C";"T";2213;3
"6210C";"Réseau de chaleur d'Arras";"2020";"620410102";"Blancs Monts Baudimont 2";"C";"R";1328;2
"6210C";"Réseau de chaleur d'Arras";"2020";"620410102";"Blancs Monts Baudimont 2";"C";"T";1767;3
"6210C";"Réseau de chaleur d'Arras";"2020";"620410103";"Blancs Monts Baudimont 3";"C";"R";7309;10
"6210C";"Réseau de chaleur d'Arras";"2020";"620410103";"Blancs Monts Baudimont 3";"C";"T";9728;14
"6210C";"Réseau de chaleur d'Arras";"2020";"620410201";"Saint-Pol 1";"C";"R";1663;2
"6210C";"Réseau de chaleur d'Arras";"2020";"620410201";"Saint-Pol 1";"C";"T";2213;3
"6210C";"Réseau de chaleur d'Arras";"2020";"620410202";"Saint-Pol 2";"C";"R";664;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620410202";"Saint-Pol 2";"C";"T";884;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620410301";"Les Hochettes";"C";"R";1328;2
"6210C";"Réseau de chaleur d'Arras";"2020";"620410301";"Les Hochettes";"C";"T";1767;3
"6210C";"Réseau de chaleur d'Arras";"2020";"620410401";"Faubourg d'Amiens";"C";"R";2991;4
"6210C";"Réseau de chaleur d'Arras";"2020";"620410401";"Faubourg d'Amiens";"C";"T";3981;6
"6210C";"Réseau de chaleur d'Arras";"2020";"620410501";"Vauban";"C";"R";4985;7
"6210C";"Réseau de chaleur d'Arras";"2020";"620410501";"Vauban";"C";"T";6635;9
"6210C";"Réseau de chaleur d'Arras";"2020";"620410701";"Méaulens Saint-Géry";"C";"R";996;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620410701";"Méaulens Saint-Géry";"C";"T";1326;2
"6210C";"Réseau de chaleur d'Arras";"2020";"620410801";"Hyper Centre";"C";"R";332;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620410801";"Hyper Centre";"C";"T";442;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620411301";"Saint-Sauveur";"C";"R";332;1
"6210C";"Réseau de chaleur d'Arras";"2020";"620411301";"Saint-Sauveur";"C";"T";442;1
"6210C";"Réseau de chaleur d'Arras";"2020";"622630101";"Nord-Est";"C";"R";1995;3
"6210C";"Réseau de chaleur d'Arras";"2020";"622630101";"Nord-Est";"C";"T";2655;4
"6210C";"Réseau de chaleur d'Arras";"2020";"622790000";"Duisans (commune non irisée)";"C";"R";332;1
"6210C";"Réseau de chaleur d'Arras";"2020";"622790000";"Duisans (commune non irisée)";"C";"T";442;1
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000101";"Centre";"C";"T";934;3
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000102";"Petite Couronne";"C";"R";4829;13
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000102";"Petite Couronne";"C";"T";4718;8
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000105";"Zone d'Activités Sud";"C";"I";216;1
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000105";"Zone d'Activités Sud";"C";"T";891;2
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000107";"Sud-Ouest";"C";"R";2829;6
"6301C";"RÉSEAU DE RIOM RCBE";"2020";"633000107";"Sud-Ouest";"C";"T";"secret";"secret"
"6303C";"HLM Saint Jacques";"2020";"631131301";"Sud-Saint-Jacques";"C";"R";6856;4
"6303C";"HLM Saint Jacques";"2020";"631131301";"Sud-Saint-Jacques";"C";"T";762;1
"6303C";"HLM Saint Jacques";"2020";"631131405";"La Rotonde";"C";"R";6856;4
"6303C";"HLM Saint Jacques";"2020";"631131405";"La Rotonde";"C";"T";762;1
"6305C";"RÉSEAU DE ROCHEFORT-MONTAGNE";"2020";"633050000";"Rochefort-Montagne (commune non irisée)";"C";"A";"secret";"secret"
"6305C";"RÉSEAU DE ROCHEFORT-MONTAGNE";"2020";"633050000";"Rochefort-Montagne (commune non irisée)";"C";"R";1494.946;58
"6305C";"RÉSEAU DE ROCHEFORT-MONTAGNE";"2020";"633050000";"Rochefort-Montagne (commune non irisée)";"C";"T";1458.26;16
"6306C";"La Gauthière";"2020";"631130102";"Îlot 1er Mai";"C";"I";803;1
"6306C";"La Gauthière";"2020";"631130102";"Îlot 1er Mai";"C";"R";1296;1
"6306C";"La Gauthière";"2020";"631130102";"Îlot 1er Mai";"C";"T";492;1
"6306C";"La Gauthière";"2020";"631130701";"Montferrand";"C";"I";268;1
"6306C";"La Gauthière";"2020";"631130701";"Montferrand";"C";"R";432;1
"6306C";"La Gauthière";"2020";"631130701";"Montferrand";"C";"T";"secret";"secret"
"6306C";"La Gauthière";"2020";"631132101";"La Plaine";"C";"I";268;1
"6306C";"La Gauthière";"2020";"631132101";"La Plaine";"C";"R";432;1
"6306C";"La Gauthière";"2020";"631132101";"La Plaine";"C";"T";"secret";"secret"
"6306C";"La Gauthière";"2020";"631132301";"La Gauthière";"C";"I";8836;10
"6306C";"La Gauthière";"2020";"631132301";"La Gauthière";"C";"R";14252;16
"6306C";"La Gauthière";"2020";"631132301";"La Gauthière";"C";"T";5416;6
"6306C";"La Gauthière";"2020";"631132401";"Le Brézet";"C";"I";536;1
"6306C";"La Gauthière";"2020";"631132401";"Le Brézet";"C";"R";864;1
"6306C";"La Gauthière";"2020";"631132401";"Le Brézet";"C";"T";328;1
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"630630103";"Sud";"C";"R";1018;1
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631130601";"Chanturgue";"C";"R";1046;2
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631130601";"Chanturgue";"C";"T";1947;2
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132001";"La Boucle";"C";"R";3602;5
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132001";"La Boucle";"C";"T";314;2
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132002";"Torpilleur Sirocco";"C";"R";8903.2;14
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132002";"Torpilleur Sirocco";"C";"T";1278;6
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132003";"Sous Les Vignes";"C";"R";5896;9
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132003";"Sous Les Vignes";"C";"T";235;2
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132003";"Sous Les Vignes";"C";"X";563;1
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132101";"La Plaine";"C";"T";967;3
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132201";"Champratel";"C";"R";2946.2;14
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132201";"Champratel";"C";"T";632;2
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132202";"Les Vergnes";"C";"R";6874.3;13
"6308C";"CROIX-DE-NEYRAT / CHAMPRATEL/ LES VERGNES";"2020";"631132202";"Les Vergnes";"C";"T";2073;6
"6604C";"reseau de perpignan";"2020";"661361402";"Haut Vernet 2";"C";"X";8901;5
"6604C";"reseau de perpignan";"2020";"661380000";"Peyrestortes (commune non irisée)";"C";"X";8901;5
"6604C";"reseau de perpignan";"2020";"661720102";"Zone d'Activités";"C";"X";8901;5
"6901C";"Vénissieux énergies";"2020";"691990402";"Clochette Sud";"C";"R";2202;3
"6901C";"Vénissieux énergies";"2020";"691990402";"Clochette Sud";"C";"T";621;1
"6901C";"Vénissieux énergies";"2020";"692590102";"Gabriel Péri";"C";"R";2750;4
"6901C";"Vénissieux énergies";"2020";"692590102";"Gabriel Péri";"C";"T";776;1
"6901C";"Vénissieux énergies";"2020";"692590103";"Centre-Nord";"C";"R";7143;10
"6901C";"Vénissieux énergies";"2020";"692590103";"Centre-Nord";"C";"T";2015;3
"6901C";"Vénissieux énergies";"2020";"692590104";"Centre Ville";"C";"R";6047;8
"6901C";"Vénissieux énergies";"2020";"692590104";"Centre Ville";"C";"T";1706;2
"6901C";"Vénissieux énergies";"2020";"692590201";"Z.I. Vénissieux-Corbas-Saint-Priest";"C";"R";2750;4
"6901C";"Vénissieux énergies";"2020";"692590201";"Z.I. Vénissieux-Corbas-Saint-Priest";"C";"T";776;1
"6901C";"Vénissieux énergies";"2020";"692590203";"Charréard";"C";"R";8239;11
"6901C";"Vénissieux énergies";"2020";"692590203";"Charréard";"C";"T";2324;3
"6901C";"Vénissieux énergies";"2020";"692590204";"Max Barel";"C";"R";2202;3
"6901C";"Vénissieux énergies";"2020";"692590204";"Max Barel";"C";"T";621;1
"6901C";"Vénissieux énergies";"2020";"692590301";"Jean Moulin";"C";"R";9335;13
"6901C";"Vénissieux énergies";"2020";"692590301";"Jean Moulin";"C";"T";2633;4
"6901C";"Vénissieux énergies";"2020";"692590302";"Henri Wallon";"C";"R";4941;7
"6901C";"Vénissieux énergies";"2020";"692590302";"Henri Wallon";"C";"T";1394;2
"6901C";"Vénissieux énergies";"2020";"692590303";"Charles Perrault";"C";"R";9335;13
"6901C";"Vénissieux énergies";"2020";"692590303";"Charles Perrault";"C";"T";2633;4
"6901C";"Vénissieux énergies";"2020";"692590402";"Anatole France";"C";"R";9335;13
"6901C";"Vénissieux énergies";"2020";"692590402";"Anatole France";"C";"T";2633;4
"6901C";"Vénissieux énergies";"2020";"692590403";"Armstrong";"C";"R";11537;16
"6901C";"Vénissieux énergies";"2020";"692590403";"Armstrong";"C";"T";3254;4
"6901C";"Vénissieux énergies";"2020";"692590501";"Louis Pergaud";"C";"R";6595;9
"6901C";"Vénissieux énergies";"2020";"692590501";"Louis Pergaud";"C";"T";1860;3
"6901C";"Vénissieux énergies";"2020";"692590502";"Léo Lagrange";"C";"R";5489;7
"6901C";"Vénissieux énergies";"2020";"692590502";"Léo Lagrange";"C";"T";1548;2
"6901C";"Vénissieux énergies";"2020";"692590801";"Clos Verger";"C";"R";548;1
"6901C";"Vénissieux énergies";"2020";"692590801";"Clos Verger";"C";"T";"secret";"secret"
"6901C";"Vénissieux énergies";"2020";"692590802";"Parilly";"C";"R";548;1
"6901C";"Vénissieux énergies";"2020";"692590802";"Parilly";"C";"T";"secret";"secret"
"6901C";"Vénissieux énergies";"2020";"692590803";"Jules Guesde";"C";"R";5489;7
"6901C";"Vénissieux énergies";"2020";"692590803";"Jules Guesde";"C";"T";1548;2
"6901C";"Vénissieux énergies";"2020";"692760102";"Géraniums-Champlantier-La Bégude";"C";"R";1096;1
"6901C";"Vénissieux énergies";"2020";"692760102";"Géraniums-Champlantier-La Bégude";"C";"T";309;1
"6901C";"Vénissieux énergies";"2020";"693880502";"La Plaine";"C";"R";548;1
"6901C";"Vénissieux énergies";"2020";"693880502";"La Plaine";"C";"T";"secret";"secret"
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"690400101";"Centre";"C";"R";874;2
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"690400101";"Centre";"C";"T";393;1
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"690400102";"Contour";"C";"R";2619;5
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"690400102";"Contour";"C";"T";1177;2
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"690810301";"Charlier";"C";"R";437;1
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"690810301";"Charlier";"C";"T";"secret";"secret"
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890103";"Louis Bouquet-Jean Perrin";"C";"R";874;2
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890103";"Louis Bouquet-Jean Perrin";"C";"T";393;1
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890104";"Balmont Est";"C";"R";1745;3
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890104";"Balmont Est";"C";"T";784;1
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890203";"Rochecardon-Gare de Vaise";"C";"R";1745;3
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890203";"Rochecardon-Gare de Vaise";"C";"T";784;1
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890604";"La Sauvegarde";"C";"R";3056;6
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890604";"La Sauvegarde";"C";"T";1373;3
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890605";"Balmont le Fort";"C";"R";6985;13
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890605";"Balmont le Fort";"C";"T";3138;6
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890606";"Le Château";"C";"R";4364;8
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890606";"Le Château";"C";"T";1960;4
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890607";"Le Plateau";"C";"R";8293;16
"6904C";"Quartier La Duchère et Lyon 9e";"2020";"693890607";"Le Plateau";"C";"T";3726;7
"6905C";"Réseau de Lyon";"2020";"690290101";"Les Genêts-Hôpitaux";"C";"R";401;1
"6905C";"Réseau de Lyon";"2020";"690290101";"Les Genêts-Hôpitaux";"C";"T";722;1
"6905C";"Réseau de Lyon";"2020";"690290102";"Gendarmerie-Garenne";"C";"R";602;1
"6905C";"Réseau de Lyon";"2020";"690290102";"Gendarmerie-Garenne";"C";"T";1083;2
"6905C";"Réseau de Lyon";"2020";"690290204";"Terraillon-Plein Sud";"C";"R";201;1
"6905C";"Réseau de Lyon";"2020";"690290204";"Terraillon-Plein Sud";"C";"T";361;1
"6905C";"Réseau de Lyon";"2020";"690290301";"Bron Sud";"C";"R";201;1
"6905C";"Réseau de Lyon";"2020";"690290301";"Bron Sud";"C";"T";361;1
"6905C";"Réseau de Lyon";"2020";"690290402";"Centre";"C";"R";201;1
"6905C";"Réseau de Lyon";"2020";"690290402";"Centre";"C";"T";361;1
"6905C";"Réseau de Lyon";"2020";"690290501";"Parilly Nord";"C";"R";2222;4
"6905C";"Réseau de Lyon";"2020";"690290501";"Parilly Nord";"C";"T";3999;7
"6905C";"Réseau de Lyon";"2020";"690290502";"Parilly Sud";"C";"R";1003;2
"6905C";"Réseau de Lyon";"2020";"690290502";"Parilly Sud";"C";"T";1805;3
"6905C";"Réseau de Lyon";"2020";"690290602";"Essarts Sud";"C";"R";201;1
"6905C";"Réseau de Lyon";"2020";"690290602";"Essarts Sud";"C";"T";361;1
"6905C";"Réseau de Lyon";"2020";"690340602";"Vassieux";"C";"R";1204;2
"6905C";"Réseau de Lyon";"2020";"690340602";"Vassieux";"C";"T";2166;4
"6905C";"Réseau de Lyon";"2020";"692590701";"Georges Lévy";"C";"R";401;1
"6905C";"Réseau de Lyon";"2020";"692590701";"Georges Lévy";"C";"T";722;1
"6905C";"Réseau de Lyon";"2020";"692590801";"Clos Verger";"C";"R";201;1
"6905C";"Réseau de Lyon";"2020";"692590801";"Clos Verger";"C";"T";361;1
"6905C";"Réseau de Lyon";"2020";"692660101";"Charmettes";"C";"R";401;1
"6905C";"Réseau de Lyon";"2020";"692660101";"Charmettes";"C";"T";722;1
