"Nom de l'opérateur";"Millésime des données";"Énergie concernée";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"OPERATEUR";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Paris et communes limitrophes";"2018";"C";"751124501";"Bel Air 1";"X";1486;1
"Paris et communes limitrophes";"2018";"C";"751124501";"Bel Air 1";"X";3889;1
"Paris et communes limitrophes";"2018";"C";"751124503";"Bel Air 3";"X";303;1
"Paris et communes limitrophes";"2018";"C";"751124503";"Bel Air 3";"X";665.64;1
"Paris et communes limitrophes";"2018";"C";"751124504";"Bel Air 4";"X";289.95;1
"Paris et communes limitrophes";"2018";"C";"751124504";"Bel Air 4";"X";614.75;1
"Paris et communes limitrophes";"2018";"C";"751124504";"Bel Air 4";"X";206.31;1
"Paris et communes limitrophes";"2018";"C";"751124504";"Bel Air 4";"X";201.43;1
"Paris et communes limitrophes";"2018";"C";"751124505";"Bel Air 5";"X";721;1
"Paris et communes limitrophes";"2018";"C";"751124505";"Bel Air 5";"X";2302.19;1
"Paris et communes limitrophes";"2018";"C";"751124505";"Bel Air 5";"X";2536.87;1
"Paris et communes limitrophes";"2018";"C";"751124505";"Bel Air 5";"X";276.01;1
"Paris et communes limitrophes";"2018";"C";"751124506";"Bel Air 6";"X";890.07;1
"Paris et communes limitrophes";"2018";"C";"751124506";"Bel Air 6";"X";1392.61;1
"Paris et communes limitrophes";"2018";"C";"751124506";"Bel Air 6";"X";2106.33;1
"Paris et communes limitrophes";"2018";"C";"751124507";"Bel Air 7";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124507";"Bel Air 7";"X";1525;1
"Paris et communes limitrophes";"2018";"C";"751124507";"Bel Air 7";"X";2158.61;1
"Paris et communes limitrophes";"2018";"C";"751124507";"Bel Air 7";"X";1827;1
"Paris et communes limitrophes";"2018";"C";"751124507";"Bel Air 7";"X";386.84;1
"Paris et communes limitrophes";"2018";"C";"751124508";"Bel Air 8";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";3025.8;1
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";1253;1
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";9397;1
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";1110;1
"Paris et communes limitrophes";"2018";"C";"751124509";"Bel Air 9";"X";939.13;1
"Paris et communes limitrophes";"2018";"C";"751124510";"Bel Air 10";"X";6021;1
"Paris et communes limitrophes";"2018";"C";"751124510";"Bel Air 10";"X";1245;1
"Paris et communes limitrophes";"2018";"C";"751124510";"Bel Air 10";"X";1446;1
"Paris et communes limitrophes";"2018";"C";"751124510";"Bel Air 10";"X";1160;1
"Paris et communes limitrophes";"2018";"C";"751124510";"Bel Air 10";"X";4635;1
"Paris et communes limitrophes";"2018";"C";"751124510";"Bel Air 10";"X";357;1
"Paris et communes limitrophes";"2018";"C";"751124511";"Bel Air 11";"X";672;1
"Paris et communes limitrophes";"2018";"C";"751124511";"Bel Air 11";"X";2854;1
"Paris et communes limitrophes";"2018";"C";"751124511";"Bel Air 11";"X";751;1
"Paris et communes limitrophes";"2018";"C";"751124511";"Bel Air 11";"X";2424;1
"Paris et communes limitrophes";"2018";"C";"751124512";"Bel Air 12";"X";249;1
"Paris et communes limitrophes";"2018";"C";"751124512";"Bel Air 12";"X";1656;1
"Paris et communes limitrophes";"2018";"C";"751124601";"Picpus 1";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124601";"Picpus 1";"X";3412;1
"Paris et communes limitrophes";"2018";"C";"751124601";"Picpus 1";"X";224;1
"Paris et communes limitrophes";"2018";"C";"751124601";"Picpus 1";"X";303.2;1
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";248.13;1
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";1197.45;1
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";393.81;1
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";1397;1
"Paris et communes limitrophes";"2018";"C";"751124602";"Picpus 2";"X";898;1
"Paris et communes limitrophes";"2018";"C";"751124606";"Picpus 6";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124606";"Picpus 6";"X";229.31;1
"Paris et communes limitrophes";"2018";"C";"751124608";"Picpus 8";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124608";"Picpus 8";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124608";"Picpus 8";"X";500;1
"Paris et communes limitrophes";"2018";"C";"751124608";"Picpus 8";"X";714;1
"Paris et communes limitrophes";"2018";"C";"751124608";"Picpus 8";"X";1247.63;1
"Paris et communes limitrophes";"2018";"C";"751124608";"Picpus 8";"X";343.62;1
"Paris et communes limitrophes";"2018";"C";"751124612";"Picpus 12";"X";1215.57;1
"Paris et communes limitrophes";"2018";"C";"751124612";"Picpus 12";"X";463.32;1
"Paris et communes limitrophes";"2018";"C";"751124612";"Picpus 12";"X";216;1
"Paris et communes limitrophes";"2018";"C";"751124612";"Picpus 12";"X";243;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";1716.01;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";1255;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";436;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";625.91;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";586.87;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";403.56;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";306.68;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";1732.74;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";601;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";1008.56;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";993.23;1
"Paris et communes limitrophes";"2018";"C";"751124613";"Picpus 13";"X";376;1
"Paris et communes limitrophes";"2018";"C";"751124614";"Picpus 14";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124614";"Picpus 14";"X";408;1
"Paris et communes limitrophes";"2018";"C";"751124614";"Picpus 14";"X";1260.18;1
"Paris et communes limitrophes";"2018";"C";"751124614";"Picpus 14";"X";629.39;1
"Paris et communes limitrophes";"2018";"C";"751124614";"Picpus 14";"X";925.62;1
"Paris et communes limitrophes";"2018";"C";"751124614";"Picpus 14";"X";366.62;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";3972.9;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";504;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";515;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";5125;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";597;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";445.38;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";513;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";2027.57;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";545;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";774;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";1632.37;1
"Paris et communes limitrophes";"2018";"C";"751124615";"Picpus 15";"X";324.11;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1070.59;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1313.1;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";670;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";2346.8;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1552.1;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";3396;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";2168.37;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1440.7;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";4492.17;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1370.3;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1006;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1223.24;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";490.69;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";741;1
"Paris et communes limitrophes";"2018";"C";"751124616";"Picpus 16";"X";1660.95;1
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";552.72;1
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";1347;1
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";775;1
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";248.83;1
"Paris et communes limitrophes";"2018";"C";"751124617";"Picpus 17";"X";604.3;1
"Paris et communes limitrophes";"2018";"C";"751124618";"Picpus 18";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124618";"Picpus 18";"X";1158;1
"Paris et communes limitrophes";"2018";"C";"751124618";"Picpus 18";"X";252;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";1195;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";2515;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";257.19;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";460.72;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";4057;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";500;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";900;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";1881.9;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";1348.7;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";1285.27;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";563.18;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";207.79;1
"Paris et communes limitrophes";"2018";"C";"751124619";"Picpus 19";"X";297;1
"Paris et communes limitrophes";"2018";"C";"751124620";"Picpus 20";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124620";"Picpus 20";"X";923;1
"Paris et communes limitrophes";"2018";"C";"751124620";"Picpus 20";"X";3257.08;1
"Paris et communes limitrophes";"2018";"C";"751124620";"Picpus 20";"X";1787.81;1
"Paris et communes limitrophes";"2018";"C";"751124620";"Picpus 20";"X";201;1
"Paris et communes limitrophes";"2018";"C";"751124620";"Picpus 20";"X";239.07;1
"Paris et communes limitrophes";"2018";"C";"751124621";"Picpus 21";"X";237.68;1
"Paris et communes limitrophes";"2018";"C";"751124621";"Picpus 21";"X";397.99;1
"Paris et communes limitrophes";"2018";"C";"751124621";"Picpus 21";"X";894.95;1
"Paris et communes limitrophes";"2018";"C";"751124621";"Picpus 21";"X";732.3;1
"Paris et communes limitrophes";"2018";"C";"751124622";"Picpus 22";"X";1012;1
"Paris et communes limitrophes";"2018";"C";"751124623";"Picpus 23";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124624";"Picpus 24";"X";1193;1
"Paris et communes limitrophes";"2018";"C";"751124704";"Bercy 4";"X";398;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";399.5;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";270.44;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";377.08;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";332.47;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";366;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";1225.33;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";579;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";812.01;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";496.26;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";234.89;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";734;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";871.95;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";217;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";694;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";547.84;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";209.8;1
"Paris et communes limitrophes";"2018";"C";"751124705";"Bercy 5";"X";1046.2;1
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";1839;1
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";910.98;1
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";1815.69;1
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";1206;1
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";3664.83;1
"Paris et communes limitrophes";"2018";"C";"751124707";"Bercy 7";"X";652.39;1
"Paris et communes limitrophes";"2018";"C";"751124708";"Jardin de Bercy";"X";3710;1
"Paris et communes limitrophes";"2018";"C";"751124801";"Quinze Vingts 1";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124801";"Quinze Vingts 1";"X";588.27;1
"Paris et communes limitrophes";"2018";"C";"751124801";"Quinze Vingts 1";"X";232.1;1
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";326.2;1
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";1131.23;1
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";957.68;1
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";566.71;1
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";250.22;1
"Paris et communes limitrophes";"2018";"C";"751124802";"Quinze Vingts 2";"X";333.86;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";"secret";"secret"
"Réseau Climespace";"2018";"F";"751124803";"Quinze Vingts 3";"T";1853;3
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";754.85;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";664;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";1136;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";208.4;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";441;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";752.06;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";439;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";289.7;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";439.11;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";223.5;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";432;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";630.79;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";530.42;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";209.8;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";207.71;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";320.62;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";516;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";822;1
"Paris et communes limitrophes";"2018";"C";"751124803";"Quinze Vingts 3";"X";240.47;1
