"index";"Nom de l'opérateur";"Millésime des données";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Énergie concernée";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940210109";"La Guinet";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380102";"Les Blondeaux 1";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380103";"Les Blondeaux 2";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380104";"Petit Robinson 1";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380105";"Petit Robinson 2";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380106";"Centre 1";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380107";"Centre 2";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380108";"Centre 3";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380109";"Jardin Parisien 1";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380110";"Jardin Parisien 2";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380111";"Lallier P. Hochart 1";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380112";"Lallier P. Hochart 2";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940380113";"La Vallée aux Renards";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760101";"Pasteur";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760102";"Guipons";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760105";"Monsivry";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760111";"Centre Ville Ouest";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760112";"Centre Ville Nord";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760113";"République";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760114";"Hautes Bruyères";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760115";"Épi d'Or";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760116";"Mermoz";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760117";"Les Lozaits";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760118";"Delaune";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760119";"Lebon";"C";"nd";"nd";"nd"
"9415C";"RéseaudeChevilly-LarueL'Haÿ-les-RosesVillejuif";"2021";"940760121";"Centre Ville Sud";"C";"nd";"nd";"nd"
"9419C";"Réseau de Fresnes";"2021";"940340101";"Cerisaie-Médicis";"C";"X";"7279.0673828125";"13"
"9419C";"Réseau de Fresnes";"2021";"940340102";"Sablonnière";"C";"X";"16388.80584486";"11"
"9419C";"Réseau de Fresnes";"2021";"940340103";"Centre Ville";"C";"X";"5210.14807128906";"10"
"9419C";"Réseau de Fresnes";"2021";"940340104";"Daix-Thibaudes";"C";"X";"13458.4211000903";"12"
"9419C";"Réseau de Fresnes";"2021";"940340105";"Fleurs-Pasteur";"C";"X";"6150.90050090789";"8"
"9419C";"Réseau de Fresnes";"2021";"940340106";"Peupleraie";"C";"X";"9418.97723913193";"8"
"9419C";"Réseau de Fresnes";"2021";"940340107";"Fosse aux Loups";"C";"X";"11283.5839676738";"16"
"9419C";"Réseau de Fresnes";"2021";"940340108";"Vallée aux Renards";"C";"X";"secret";"secret"
"9419C";"Réseau de Fresnes";"2021";"940340109";"Bergonie-Frères Lumière";"C";"X";"429.999999701977";"2"
"9419C";"Réseau de Fresnes";"2021";"940340112";"Domaine Pénitentiaire";"C";"X";"16391.8050748996";"9"
"9421C";"Réseau d'Alfortville";"2021";"940020201";"Zola Carnot";"C";"R";"6420.02";"6"
"9421C";"Réseau d'Alfortville";"2021";"940020201";"Zola Carnot";"C";"T";"764.972";"3"
"9421C";"Réseau d'Alfortville";"2021";"940020202";"Grand Ensemble";"C";"R";"17039.856";"18"
"9421C";"Réseau d'Alfortville";"2021";"940020202";"Grand Ensemble";"C";"T";"997.764";"8"
"9421C";"Réseau d'Alfortville";"2021";"940020203";"Carnot Petit Pont Alouettes";"C";"R";"12255.725";"16"
"9421C";"Réseau d'Alfortville";"2021";"940020203";"Carnot Petit Pont Alouettes";"C";"T";"2397.47638632585";"2"
"9421C";"Réseau d'Alfortville";"2021";"940020204";"Jardin Val de Seine";"C";"R";"3307.44521994135";"7"
"9421C";"Réseau d'Alfortville";"2021";"940020204";"Jardin Val de Seine";"C";"T";"secret";"secret"
"9421C";"Réseau d'Alfortville";"2021";"940020205";"Vert de Maison";"C";"R";"2695.036";"8"
"9421C";"Réseau d'Alfortville";"2021";"940020206";"Grenoble Toulon";"C";"R";"7179.772";"11"
"9421C";"Réseau d'Alfortville";"2021";"940020206";"Grenoble Toulon";"C";"T";"313.64";"2"
"9422C";"Arcueil-Gentilly";"2021";"751145401";"Parc de Montsouris 1";"C";"X";"559";"1"
"9422C";"Arcueil-Gentilly";"2021";"940030101";"Joliot-Curie 1";"C";"X";"4360.96";"14"
"9422C";"Arcueil-Gentilly";"2021";"940030102";"Joliot-Curie 2";"C";"X";"4683.14";"5"
"9422C";"Arcueil-Gentilly";"2021";"940030103";"Barbusse";"C";"X";"2592.395";"8"
"9422C";"Arcueil-Gentilly";"2021";"940030104";"Jean-Macé 1";"C";"X";"2631.69";"3"
"9422C";"Arcueil-Gentilly";"2021";"940030105";"Jean-Macé 2";"C";"X";"5732.81";"4"
"9422C";"Arcueil-Gentilly";"2021";"940030106";"Jules Ferry 1";"C";"X";"9148.92";"15"
"9422C";"Arcueil-Gentilly";"2021";"940030107";"Jules Ferry 2";"C";"X";"2535.04";"4"
"9422C";"Arcueil-Gentilly";"2021";"940030108";"Laplace 1";"C";"X";"2611.58";"5"
"9422C";"Arcueil-Gentilly";"2021";"940030109";"Laplace 2";"C";"X";"6214.515";"11"
"9422C";"Arcueil-Gentilly";"2021";"940370101";"Centre Ville 1";"C";"X";"6718.091";"10"
"9422C";"Arcueil-Gentilly";"2021";"940370102";"Centre Ville 2";"C";"X";"795";"4"
"9422C";"Arcueil-Gentilly";"2021";"940370103";"Victor Hugo";"C";"X";"1378";"4"
"9422C";"Arcueil-Gentilly";"2021";"940370104";"Plateau 1";"C";"X";"3323";"11"
"9422C";"Arcueil-Gentilly";"2021";"940370105";"Plateau 2";"C";"X";"622";"2"
"9422C";"Arcueil-Gentilly";"2021";"940370106";"Chaperon Vert";"C";"X";"9925.511";"20"
"9422C";"Arcueil-Gentilly";"2021";"940370107";"Reine Blanche 1";"C";"X";"3125";"6"
"9422C";"Arcueil-Gentilly";"2021";"940370108";"Reine Blanche 2";"C";"X";"7358.013";"9"
"9423C";"Ivry";"2021";"940410103";"Centre Ville Ouest";"C";"X";"891.295";"2"
"9423C";"Ivry";"2021";"940410105";"Centre Ville Sud";"C";"X";"3908.535";"10"
"9423C";"Ivry";"2021";"940410106";"Parmentier Nord";"C";"X";"7485.2824795";"7"
"9423C";"Ivry";"2021";"940410107";"Gagarine";"C";"X";"709";"1"
"9423C";"Ivry";"2021";"940410108";"Centre Ville Nord";"C";"X";"15581.97";"13"
"9423C";"Ivry";"2021";"940410110";"Centre Ville Est";"C";"X";"9543.75501725";"7"
"9423C";"Ivry";"2021";"940410202";"Petit Ivry Nord";"C";"X";"505.32";"1"
"9423C";"Ivry";"2021";"940410203";"Petit Ivry Sud";"C";"X";"2937.56498";"7"
"9423C";"Ivry";"2021";"940410204";"Cité Pierre et Marie Curie";"C";"X";"9491";"2"
"9423C";"Ivry";"2021";"940410205";"Hoche-Le Galleu";"C";"X";"6988.179948";"12"
"9423C";"Ivry";"2021";"940410206";"Plateau Nord";"C";"X";"7469.5499745";"3"
"9423C";"Ivry";"2021";"940410208";"Danton Ouest";"C";"X";"2227.375";"4"
"9423C";"Ivry";"2021";"940410211";"Danton Est";"C";"X";"1338.25";"3"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940740104";"Vignes-Coteau";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780102";"Kennedy";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780104";"Bois Matar";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780105";"Gustave Flaubert";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780203";"Secteur Valenton";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780205";"Sellier";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780206";"Robert Schumann";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780207";"Thimonnier";"C";"nd";"nd";"nd"
"9424C";"Réseau de Villeneuve Saint Georges";"2021";"940780208";"Bernard de Palissy";"C";"nd";"nd";"nd"
"9501C";"ZAC CROIX ROUGE";"2021";"956070103";"Les Lignières";"C";"X";"secret";"secret"
"9501C";"ZAC CROIX ROUGE";"2021";"956070110";"Bois des Aulnaies";"C";"X";"4890";"5"
"9501C";"ZAC CROIX ROUGE";"2021";"956070111";"Les Sarments";"C";"X";"5529.9";"7"
"9501C";"ZAC CROIX ROUGE";"2021";"956070112";"Vaucelles";"C";"X";"secret";"secret"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"930590101";"Nord";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"930590102";"Maroc";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"930590103";"Gare";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"930720114";"Maroc";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850102";"Jaurès";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850103";"Neruda";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850104";"Gare-Romain Rolland";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850105";"Centre Sportif Mandela";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850106";"Saint-Exupéry";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850107";"Anatole France";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850108";"Les Flanades";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850109";"Bois de Lochères";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850110";"Les Sablons";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850111";"Pasteur";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850117";"Les Rosiers";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850119";"Mermoz";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850120";"Saint-Saëns";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850121";"Macé-André Gide";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850122";"Les Vignes Blanches";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850123";"Anne Frank";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850124";"Les Mureaux";"C";"nd";"nd";"nd"
"9502C";"Grand Ensemble Sarcelles-Locheres";"2021";"955850125";"Paul Herbe";"C";"nd";"nd";"nd"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270101";"Clairières-Châteaux-Zone Agricole";"C";"R";"7617.5";"5"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270101";"Clairières-Châteaux-Zone Agricole";"C";"T";"538.26";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270102";"Touleuses-Bocages";"C";"R";"11633.65";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270102";"Touleuses-Bocages";"C";"T";"1709.88";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270103";"Plants-I.U.F.M.";"C";"R";"7720.1";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270103";"Plants-I.U.F.M.";"C";"T";"4235.33";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270104";"Préfecture";"C";"R";"13430.73";"15"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270104";"Préfecture";"C";"T";"22104.34";"28"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270105";"Chemin Dupuis-Paradis";"C";"R";"7722.67";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270105";"Chemin Dupuis-Paradis";"C";"T";"12839.68";"10"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270106";"Port Ham-Village";"C";"R";"710.09";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270107";"Croix Petit-Chênes d'Or";"C";"R";"9224.67";"19"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270107";"Croix Petit-Chênes d'Or";"C";"T";"1581.97";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270108";"Zone Agricole";"C";"T";"889.25";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270109";"Cité Artisanale-Chauffours";"C";"R";"4084.08";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270109";"Cité Artisanale-Chauffours";"C";"T";"8564.52";"8"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270110";"Reste des Chênes-Le Ponceau";"C";"R";"16816.83";"6"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270110";"Reste des Chênes-Le Ponceau";"C";"T";"4298.3";"9"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270111";"Les Linandes";"C";"R";"12329.14";"8"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270111";"Les Linandes";"C";"T";"1171.18";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270112";"Justice-Heuruelles";"C";"R";"11238.25";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270112";"Justice-Heuruelles";"C";"T";"564.37";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270113";"La Sébille";"C";"R";"3203.75";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270113";"La Sébille";"C";"T";"698.86";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270114";"Les Terrasses-Axe Majeur-Lauterne";"C";"R";"6563.27";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270115";"Les Genottes";"C";"R";"6308.06";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270115";"Les Genottes";"C";"T";"349.91";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270116";"Verger-Belle Épine";"C";"R";"6296.26";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270116";"Verger-Belle Épine";"C";"T";"324.37";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270117";"Petit Albi";"C";"R";"5179.93";"5"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270118";"Bastide-Horloge";"C";"R";"9188.39";"28"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270118";"Bastide-Horloge";"C";"T";"382.33";"6"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270119";"Parc Saint-Christophe";"C";"R";"5776.55";"12"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270119";"Parc Saint-Christophe";"C";"T";"292.23";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270120";"Chat Perché Nord";"C";"R";"8565.13";"6"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270121";"Chat Perché Sud";"C";"R";"710.83";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"951270121";"Chat Perché Sud";"C";"T";"2996.17";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180101";"Le Village-Les Prés";"C";"R";"4415.54";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180102";"Le Bois-La Danne-La Marne";"C";"R";"3682";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180102";"Le Bois-La Danne-La Marne";"C";"T";"2791.09";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180103";"La Butte-Le Grillon-Hautes Bornes";"C";"R";"1744.01";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180103";"La Butte-Le Grillon-Hautes Bornes";"C";"T";"1991.02";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180104";"Les Dix Arpents-Le Sud";"C";"R";"9600.98";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180104";"Les Dix Arpents-Le Sud";"C";"T";"355";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180105";"Bornes aux Dames-Les Fonds-Longues Raies";"C";"R";"6070.2";"5"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180105";"Bornes aux Dames-Les Fonds-Longues Raies";"C";"T";"889";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180106";"La Cavée-La Challe";"C";"R";"6517";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180106";"La Cavée-La Challe";"C";"T";"5448";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180107";"Chemin Vert-Pincevents-La Ronière";"C";"R";"9642.61";"16"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180107";"Chemin Vert-Pincevents-La Ronière";"C";"T";"903.33";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"952180108";"Éragny Parc-Le Manège";"C";"T";"567.86";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000301";"Saint-Martin-Zone d'Activités";"C";"R";"2535.88";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000301";"Saint-Martin-Zone d'Activités";"C";"T";"3299.99";"3"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000304";"Saint-Martin";"C";"R";"4623.7";"7"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000304";"Saint-Martin";"C";"T";"434.75";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000401";"Les Larris-Maradas";"C";"R";"14365.41";"6"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000401";"Les Larris-Maradas";"C";"T";"10956.49";"12"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955000501";"Marcouville";"C";"R";"13075.42";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720103";"Lycée-Île-de-France-Prés Saint-Ouen";"C";"R";"602.26";"1"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720105";"Chennevières";"C";"R";"9121.33";"4"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720105";"Chennevières";"C";"T";"762.18";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720108";"Bellevues-Liesse";"C";"I";"secret";"secret"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720108";"Bellevues-Liesse";"C";"R";"6633";"13"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720108";"Bellevues-Liesse";"C";"T";"704";"2"
"9503C";"Réseau de Cergy - Pontoise";"2021";"955720118";"Bethunes";"C";"I";"5030.53";"1"
"9505C";"Garges";"2021";"952680104";"Dame Blanche Nord 1";"C";"nd";"nd";"nd"
"9505C";"Garges";"2021";"952680105";"Dame Blanche Nord 2";"C";"nd";"nd";"nd"
"9505C";"Garges";"2021";"952680111";"Dame Blanche Nord 3";"C";"nd";"nd";"nd"
"9507C";"Franconville";"2021";"952190201";"Carreaux Glatignies";"C";"X";"3671.4";"6"
"9507C";"Franconville";"2021";"952190202";"Les Passerelles";"C";"X";"5724.1";"5"
"9507C";"Franconville";"2021";"952190401";"Cernay";"C";"X";"5369.3";"7"
"9507C";"Franconville";"2021";"952520104";"Orme Saint-Edmé";"C";"X";"6038.89";"8"
"9507C";"Franconville";"2021";"952520105";"Bel-Air";"C";"X";"8738.8";"10"
"9507C";"Franconville";"2021";"952520106";"Cadet de Vaux";"C";"X";"3896.7";"2"
"9507C";"Franconville";"2021";"952520107";"Les Coteaux";"C";"X";"7778.7";"7"
"9507C";"Franconville";"2021";"952520112";"Fontaine Bertin";"C";"X";"11866.2";"8"
"9507C";"Franconville";"2021";"952520116";"Montfrais Éboulures";"C";"X";"secret";"secret"
"9507C";"Franconville";"2021";"955820101";"Les Carreaux";"C";"X";"8648.1";"5"
"9507C";"Franconville";"2021";"955820107";"Poirier Baron";"C";"X";"2450";"1"
"9507C";"Franconville";"2021";"955820108";"Les Loges";"C";"X";"16938.9";"19"
"9509C";"Réseau d'Argenteuil";"2021";"950180101";"Grandes Fontaines";"C";"R";"317";"1"
"9509C";"Réseau d'Argenteuil";"2021";"950180101";"Grandes Fontaines";"C";"T";"517";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180201";"Basilique";"C";"R";"5265";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180201";"Basilique";"C";"T";"1806";"4"
"9509C";"Réseau d'Argenteuil";"2021";"950180202";"Promenade Héloïse";"C";"R";"3778";"4"
"9509C";"Réseau d'Argenteuil";"2021";"950180202";"Promenade Héloïse";"C";"T";"1529";"4"
"9509C";"Réseau d'Argenteuil";"2021";"950180203";"Hôtel de Ville";"C";"R";"2403";"1"
"9509C";"Réseau d'Argenteuil";"2021";"950180402";"Moulin Sarrazin";"C";"R";"1250";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180402";"Moulin Sarrazin";"C";"T";"2321";"3"
"9509C";"Réseau d'Argenteuil";"2021";"950180502";"Poirier Fourrier";"C";"R";"6885";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180503";"Hôpital";"C";"R";"6859";"4"
"9509C";"Réseau d'Argenteuil";"2021";"950180503";"Hôpital";"C";"T";"15796";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180504";"Croix Duny";"C";"R";"7000";"4"
"9509C";"Réseau d'Argenteuil";"2021";"950180601";"Chateaubriand";"C";"R";"secret";"secret"
"9509C";"Réseau d'Argenteuil";"2021";"950180601";"Chateaubriand";"C";"T";"435";"3"
"9509C";"Réseau d'Argenteuil";"2021";"950180603";"La Bérionne";"C";"R";"9326";"5"
"9509C";"Réseau d'Argenteuil";"2021";"950180603";"La Bérionne";"C";"T";"526";"1"
"9509C";"Réseau d'Argenteuil";"2021";"950180604";"Les Canuts";"C";"R";"7509";"3"
"9509C";"Réseau d'Argenteuil";"2021";"950180604";"Les Canuts";"C";"T";"822";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180605";"Commune de Paris";"C";"R";"17966";"14"
"9509C";"Réseau d'Argenteuil";"2021";"950180605";"Commune de Paris";"C";"T";"1018";"5"
"9509C";"Réseau d'Argenteuil";"2021";"950180606";"Jean Lurçat";"C";"R";"2552";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180606";"Jean Lurçat";"C";"T";"2463";"6"
"9509C";"Réseau d'Argenteuil";"2021";"950180607";"Le Coudray";"C";"R";"6398";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950180607";"Le Coudray";"C";"T";"890";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950181002";"Joliot-Curie";"C";"R";"9571";"2"
"9509C";"Réseau d'Argenteuil";"2021";"950181002";"Joliot-Curie";"C";"T";"secret";"secret"
"9511C";"Zup de l'Epine Guyon";"2021";"952520108";"L'Épine Guyon";"C";"R";"9292.648";"15"
"9511C";"Zup de l'Epine Guyon";"2021";"952520108";"L'Épine Guyon";"C";"T";"744";"3"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"952770101";"Square des Sports";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"952770102";"Square du Nord";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"952770103";"Square La Garenne";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"956800101";"Plaine de France";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"956800103";"Carreaux Nord";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"956800104";"Carreaux Sud";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"956800105";"Clair de Lune";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"956800106";"Tissonvilliers";"C";"nd";"nd";"nd"
"9514C";"Réseau de Villiers le Bel - Gonesse";"2021";"956800107";"P.L.M. Est";"C";"nd";"nd";"nd"
